,PISAC,PARURO,COLQUEPATA,CCATCCA,CAICAY
X573.5,51.5380325317383,40.8340950012207,36.9183540344238,48.0086326599121,43.9645004272461
X574.5,78.5768356323242,94.5311126708984,81.8034896850586,52.5853996276855,58.8893432617188
X575.5,84.0135726928711,125.5126953125,107.571983337402,69.524543762207,72.9091644287109
X576.5,116.446884155273,143.106506347656,124.197280883789,142.094375610352,140.754272460938
X577.5,112.374214172363,74.4788436889648,121.442749023438,112.002967834473,124.973030090332
X578.5,69.8751373291016,97.3804321289062,75.5368881225586,61.3500556945801,49.4646606445312
X579.5,20.0527038574219,20.6384735107422,29.542911529541,20.2507591247559,16.2111206054688
X580.5,11.706467628479,14.9828548431396,18.2528553009033,9.45035839080811,11.0213460922241
X581.5,8.17590236663818,3.82919430732727,14.2819299697876,6.72245168685913,12.9616661071777
X582.5,0.549204289913177,0,2.17299890518188,0.309930205345154,0.287137150764465
X583.5,5.09321784973145,2.94250988960266,3.53955292701721,7.15780878067017,5.25676822662354
X584.5,11.3529253005981,21.6973667144775,16.7202835083008,7.0843391418457,7.85246086120605
X585.5,55.5483245849609,55.4629402160645,47.1504821777344,54.678394317627,52.8769645690918
X586.5,92.0145568847656,78.9512786865234,86.3573684692383,65.0422134399414,70.6050796508789
X587.5,125.797485351562,137.483291625977,141.935195922852,141.934875488281,147.753280639648
X588.5,109.152557373047,174.194107055664,111.361335754395,107.177894592285,113.73844909668
X589.5,100.74877166748,124.350799560547,113.90795135498,103.655296325684,101.783187866211
X590.5,90.4865188598633,86.9617538452148,98.2744979858398,82.9475860595703,74.9585647583008
X591.5,29.0136070251465,34.2727890014648,28.8537368774414,29.9264793395996,26.8411426544189
X592.5,4.52399587631226,5.98605251312256,5.11819076538086,2.48143076896667,3.93843817710876
X593.5,0.310435831546783,0,0.222014144062996,0.103044226765633,0.212052538990974
X594.5,5.81186628341675,4.29390859603882,9.92654800415039,7.12993860244751,5.70687341690063
X595.5,2.63749361038208,0.406902134418488,5.07659673690796,2.73831033706665,2.32146811485291
X596.5,14.6587591171265,11.6580171585083,15.9037914276123,13.0523777008057,8.96805286407471
X597.5,9.56328964233398,15.7197046279907,6.87868118286133,13.3952407836914,8.62837314605713
X598.5,147.162139892578,193.570114135742,228.174057006836,132.388061523438,113.888595581055
X599.5,87.0938949584961,142.624618530273,100.577682495117,91.8735961914062,91.6169891357422
X600.5,197.704956054688,247.350189208984,170.079147338867,200.21240234375,195.202880859375
X601.5,121.75464630127,140.803344726562,115.796852111816,94.1991653442383,102.224891662598
X602.5,133.815399169922,120.201446533203,130.028381347656,127.044105529785,107.411354064941
X603.5,17.2676696777344,37.2552223205566,18.7301368713379,2.45469188690186,2.39996457099915
X604.5,2.43301701545715,3.76974129676819,6.57225513458252,0.690656244754791,1.54818725585938
X605.5,1.79901778697968,0,5.96313190460205,0.380896538496017,1.10620498657227
X606.5,3.41279625892639,0.0417725667357445,7.63980197906494,4.32376575469971,3.60883188247681
X607.5,5.96944379806519,6.08900928497314,4.11661720275879,5.38776540756226,4.21473121643066
X608.5,9.22874641418457,3.60406565666199,16.1513710021973,4.73155403137207,6.29380750656128
X609.5,71.3539123535156,59.2932548522949,64.4651107788086,55.9216003417969,60.0978393554688
X610.5,41.2158660888672,61.6552696228027,43.9878540039062,29.8706016540527,27.8490219116211
X611.5,128.728332519531,190.549697875977,121.701942443848,137.965835571289,149.939712524414
X612.5,110.604522705078,105.818466186523,125.807746887207,129.500396728516,131.67024230957
X613.5,170.124526977539,235.429153442383,162.713775634766,187.48127746582,196.040863037109
X614.5,127.304656982422,167.794738769531,125.427375793457,136.313232421875,117.171356201172
X615.5,81.8991546630859,53.6419677734375,70.3407287597656,60.4396781921387,61.5421600341797
X616.5,5.08849430084229,2.48323082923889,8.36861515045166,1.02277028560638,1.38574302196503
X617.5,8.36177921295166,3.01373529434204,11.2395629882812,4.53013372421265,5.52713584899902
X618.5,9.20521545410156,3.82078313827515,18.2152862548828,12.9220390319824,9.35360908508301
X619.5,2.39608645439148,0.498810350894928,8.98810863494873,0.154983296990395,0.350658923387527
X620.5,39.0008888244629,40.4189147949219,57.6940689086914,30.1380443572998,24.2376022338867
X621.5,44.7047271728516,60.5063667297363,36.539134979248,42.4553070068359,45.037769317627
X622.5,64.2786483764648,51.0764770507812,67.0387725830078,33.6245880126953,48.3091926574707
X623.5,107.794403076172,195.700149536133,123.660766601562,120.012397766113,113.996772766113
X624.5,82.3257522583008,131.451293945312,91.4753036499023,111.654518127441,98.8770523071289
X625.5,136.285537719727,216.989105224609,155.907180786133,169.01091003418,169.815505981445
X626.5,49.9877166748047,98.9911422729492,59.363712310791,59.7535705566406,37.3040428161621
X627.5,39.9110412597656,30.1568508148193,32.0092506408691,5.8283371925354,6.75943613052368
X628.5,4.7766900062561,1.58844876289368,7.9466667175293,1.93809473514557,2.42795038223267
X629.5,2.95186853408813,3.1742742061615,4.62942314147949,1.94381248950958,2.08123350143433
X630.5,0.602063536643982,1.34209871292114,1.79781854152679,3.40909910202026,2.67578315734863
X631.5,1.09715950489044,0,2.63794755935669,2.22890305519104,2.01258015632629
X632.5,21.4046325683594,37.5389976501465,37.1171531677246,17.9402465820312,13.1249961853027
X633.5,17.2965240478516,26.8827228546143,14.7002391815186,18.0753746032715,11.2405853271484
X634.5,126.096015930176,136.438385009766,129.221603393555,85.2276840209961,86.5157699584961
X635.5,150.957763671875,236.47917175293,180.773132324219,159.093978881836,161.037780761719
X636.5,142.230804443359,166.574645996094,137.05339050293,152.642288208008,147.740219116211
X637.5,124.447387695312,180.914443969727,134.99870300293,160.95393371582,151.878204345703
X638.5,96.5634384155273,108.377456665039,112.242042541504,100.232879638672,89.7677230834961
X639.5,21.2919292449951,26.5236682891846,28.150218963623,25.3032722473145,21.2003746032715
X640.5,10.565221786499,0.89999932050705,16.0157794952393,5.68004703521729,6.31826162338257
X641.5,8.26802825927734,6.34530687332153,13.0600509643555,1.81867957115173,4.32911014556885
X642.5,3.31308937072754,1.48741066455841,4.94481372833252,8.50062274932861,5.5917329788208
X643.5,19.5571804046631,14.3874645233154,30.559642791748,15.1345243453979,11.565634727478
X644.5,7.78079557418823,19.964656829834,16.8348979949951,7.3596568107605,5.9197735786438
X645.5,108.52165222168,109.730812072754,86.2631607055664,87.5515289306641,99.2950973510742
X646.5,89.3008193969727,97.1093292236328,89.6880874633789,71.7149124145508,64.390983581543
X647.5,135.266998291016,196.637390136719,156.127304077148,136.992233276367,144.142379760742
X648.5,139.878570556641,217.042388916016,151.949020385742,162.45539855957,161.396301269531
X649.5,90.1300277709961,163.476776123047,83.9777297973633,117.097068786621,104.22925567627
X650.5,61.691535949707,84.2263870239258,76.2313003540039,58.1523895263672,58.8686561584473
X651.5,55.2275314331055,46.3083267211914,52.5877876281738,36.5198822021484,38.5164337158203
X652.5,13.6685628890991,6.65125131607056,26.1228504180908,11.5787420272827,11.018684387207
X653.5,0.787131309509277,0,1.39290463924408,0.177771896123886,0.479067385196686
X654.5,2.22506332397461,2.98300051689148,3.36175465583801,0.914354205131531,2.02730083465576
X655.5,8.0377311706543,2.05514717102051,22.0370979309082,1.12365055084229,1.91337251663208
X656.5,9.84944629669189,12.6433925628662,19.5125846862793,1.39994704723358,4.77353429794312
X657.5,62.160572052002,46.1059989929199,36.3725814819336,43.4528923034668,41.3075180053711
X658.5,43.8288764953613,26.0550346374512,53.5945129394531,30.6866416931152,26.5927639007568
X659.5,102.013580322266,190.301284790039,110.591186523438,96.5327606201172,103.182418823242
X660.5,119.045204162598,212.676086425781,92.8853073120117,165.812927246094,141.359634399414
X661.5,106.045066833496,138.204452514648,100.843368530273,141.071701049805,123.945289611816
X662.5,68.4241256713867,126.207557678223,79.4611663818359,82.6524200439453,69.0671920776367
X663.5,106.112251281738,69.5165328979492,114.669998168945,85.6978149414062,80.645637512207
X664.5,17.8402442932129,14.8658332824707,36.3582878112793,10.8871793746948,13.6437816619873
X665.5,3.1214382648468,0.42926236987114,4.29489469528198,1.32148158550262,2.2075879573822
X666.5,8.67188262939453,3.28832840919495,8.55356311798096,14.08069896698,10.3905668258667
X667.5,11.8639860153198,6.28882932662964,22.2513618469238,11.0476455688477,8.92912292480469
X668.5,8.09185218811035,11.157247543335,11.2410306930542,5.66175985336304,4.8727502822876
X669.5,22.5119705200195,22.5640640258789,20.0112552642822,23.8874683380127,20.599494934082
X670.5,81.4159088134766,65.1637344360352,128.397369384766,61.3910827636719,56.8617324829102
X671.5,107.292167663574,158.971160888672,115.201545715332,97.0369720458984,113.663414001465
X672.5,87.1075592041016,106.777946472168,94.3527221679688,101.84294128418,97.7169647216797
X673.5,112.377952575684,190.370254516602,111.263938903809,109.464683532715,102.201881408691
X674.5,42.1973838806152,80.2868118286133,25.3726692199707,42.4276428222656,41.4483528137207
X675.5,36.248161315918,33.2246055603027,39.9713096618652,27.9477672576904,26.5125541687012
X676.5,7.03660535812378,5.33718156814575,15.6669464111328,6.80300331115723,8.20976543426514
X677.5,1.86629402637482,0.073882021009922,5.2541561126709,2.58422231674194,3.54409718513489
X678.5,6.95237016677856,5.0660982131958,10.4051456451416,12.5376100540161,8.80841255187988
X679.5,0.721128106117249,2.20126891136169,1.72326111793518,1.01243185997009,1.15227711200714
X680.5,10.3460359573364,16.4637279510498,17.1196269989014,11.6416492462158,10.7225732803345
X681.5,62.7323684692383,65.2954788208008,47.6484489440918,46.2518882751465,51.1713562011719
X682.5,37.2031936645508,42.9094505310059,43.8811492919922,20.3364925384521,26.6065139770508
X683.5,72.809455871582,112.074554443359,90.3739013671875,56.4931755065918,62.107364654541
